stk_code,sector,industry,mkt_cap,mkt_cap_gp
EB,Technology,EDP Services,644446725.0,small
EBAC,Finance,Business Services,164313732.0,micro
EBACU,Finance,Business Services,0.0,nano
EBAY,Consumer Discretionary,Catalog/Specialty Distribution,23741335056.0,large
EBC,Finance,Major Banks,3151944511.0,medium
EBET,Consumer Discretionary,Services-Misc. Amusement & Recreation,9091992.0,nano
EBF,Consumer Discretionary,Office Equipment/Supplies/Services,600179386.0,small
EBIX,Technology,EDP Services,654544581.0,small
EBMT,Finance,Savings Institutions,134707160.0,micro
EBON,Technology,Semiconductors,29700663.0,nano
EBR,Utilities,Electric Utilities: Central,18110662605.0,large
EBS,Health Care,Biotechnology: Pharmaceutical Preparations,594168676.0,small
EBTC,Finance,Major Banks,427980236.0,small
EC,Energy,Oil & Gas Production,18852004511.0,large
ECAT,Finance,Trusts Except Educational Religious and Charitable,1489127993.0,small
ECBK,Finance,Banks,147904982.0,micro
ECC           ,Finance,Trusts Except Educational Religious and Charitable,486182185.0,small
ECCC,Finance,Trusts Except Educational Religious and Charitable,0.0,nano
ECCV,Finance,Trusts Except Educational Religious and Charitable,0.0,nano
ECCW,Finance,Trusts Except Educational Religious and Charitable,0.0,nano
ECCX,Finance,Trusts Except Educational Religious and Charitable,0.0,nano
ECF,Finance,Finance/Investors Services,114716424.0,micro
ECL,Consumer Discretionary,Package Goods/Cosmetics,42849533346.0,large
ECOR,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,24612984.0,nano
ECPG,,,1114564750.0,small
ECVT,Industrials,Major Chemicals,1181396089.0,small
ED,Utilities,Power Generation,34932698757.0,large
EDAP,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,382778759.0,small
EDBL,Industrials,Agricultural Chemicals,3327858.0,nano
EDBLW,Industrials,Agricultural Chemicals,0.0,nano
EDD,Finance,Finance Companies,291665002.0,micro
EDF,Finance,Investment Managers,72836930.0,micro
EDI,Finance,Finance Companies,47417953.0,nano
EDIT,Health Care,Biotechnology: Pharmaceutical Preparations,712384266.0,small
EDN,Utilities,Electric Utilities: Central,319980922.0,small
EDR,Consumer Discretionary,Movies/Entertainment,6216824620.0,medium
EDRY,Consumer Discretionary,Marine Transportation,37496330.0,nano
EDSA,Health Care,Pharmaceuticals and Biotechnology,16356415.0,nano
EDTK,Real Estate,Other Consumer Services,20399167.0,nano
EDTX,Industrials,Consumer Electronics/Appliances,53191713.0,micro
EDTXW,Industrials,Consumer Electronics/Appliances,0.0,nano
EDU,Consumer Discretionary,Other Consumer Services,5539965075.0,medium
EDUC,Consumer Discretionary,Books,28227189.0,nano
EE,Utilities,Power Generation,705186926.0,small
EEA,Finance,Trusts Except Educational Religious and Charitable,57898334.0,micro
EEFT,Technology,EDP Services,4640995010.0,medium
EEIQ,Real Estate,Other Consumer Services,27752350.0,nano
EEX,Consumer Discretionary,Advertising,256239876.0,micro
EFC,Real Estate,Real Estate Investment Trusts,817736788.0,small
EFHT,Industrials,Consumer Electronics/Appliances,146471325.0,micro
EFHTR,,,0.0,nano
EFHTW,Industrials,Consumer Electronics/Appliances,0.0,nano
EFOI,Consumer Discretionary,Building Products,4118121.0,nano
EFR,Finance,Trusts Except Educational Religious and Charitable,325835144.0,small
EFSC,Finance,Major Banks,1761779925.0,small
EFSCP,Finance,Major Banks,0.0,nano
EFSH,Industrials,Consumer Electronics/Appliances,8566188.0,nano
EFT,Finance,Finance Companies,328721690.0,small
EFTR,Health Care,Biotechnology: Pharmaceutical Preparations,17854856.0,nano
EFTRW,Health Care,Biotechnology: Pharmaceutical Preparations,0.0,nano
EFX,Finance,Advertising,24849893916.0,large
EFXT,Consumer Staples,Meat/Poultry/Fish,787930907.0,small
EGAN,Technology,Computer Software: Prepackaged Software,284181429.0,micro
EGBN,Finance,Major Banks,1404740667.0,small
EGF,Finance,Trusts Except Educational Religious and Charitable,40843344.0,nano
EGGF,Industrials,Consumer Electronics/Appliances,278015625.0,micro
EGHT,Technology,EDP Services,524935015.0,small
EGIO,Technology,Interactive Media,285844360.0,micro
EGLE,Consumer Discretionary,Marine Transportation,681859445.0,small
EGLX,Miscellaneous,Other Pharmaceuticals,103608952.0,micro
EGO,,,1514787091.0,small
EGP,Real Estate,Real Estate Investment Trusts,6798421565.0,medium
EGRX,Health Care,Biotechnology: Pharmaceutical Preparations,399586779.0,small
EGY,Energy,Oil & Gas Production,467095552.0,small
EH,Consumer Discretionary,Air Freight/Delivery Services,515534679.0,small
EHAB,Health Care,Hospital/Nursing Management,695649996.0,small
EHC,Health Care,Medical Specialities,5781743662.0,medium
EHI,Finance,Investment Managers,165463295.0,micro
EHTH,Finance,Specialty Insurers,127239569.0,micro
EIC,Finance,Finance/Investors Services,0.0,nano
EICA,Finance,Finance/Investors Services,0.0,nano
EIG,Finance,Property-Casualty Insurers,1137639090.0,small
EIGR,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),59500283.0,micro
EIM,Finance,Finance/Investors Services,733202945.0,small
EIX,Utilities,Electric Utilities: Central,103335286784.0,large
EJH,Consumer Discretionary,Other Consumer Services,3132413.0,nano
EKSO,Health Care,Medical/Dental Instruments,18662234.0,nano
EL,Consumer Discretionary,Package Goods/Cosmetics,88924768135.0,large
ELA,Consumer Discretionary,Consumer Specialties,146468633.0,micro
ELAN,Health Care,Biotechnology: Pharmaceutical Preparations,6069829504.0,medium
ELAT,Health Care,Biotechnology: Pharmaceutical Preparations,0.0,nano
ELBM,,,68932022.0,micro
ELC,,,0.0,nano
ELDN,Health Care,Biotechnology: Pharmaceutical Preparations,32741155.0,nano
ELEV,Health Care,Biotechnology: Pharmaceutical Preparations,22485268.0,nano
ELF,Consumer Discretionary,Package Goods/Cosmetics,2980945087.0,medium
ELLO,Utilities,Electric Utilities: Central,185334276.0,micro
ELMD,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,81626316.0,micro
ELME,Real Estate,Real Estate Investment Trusts,1669833499.0,small
ELOX,Health Care,Biotechnology: Pharmaceutical Preparations,5589327.0,nano
ELP,Utilities,Electric Utilities: Central,18471737813.0,large
ELS,Real Estate,Real Estate Investment Trusts,12329854081.0,large
ELSE,Industrials,Industrial Machinery/Components,16334501.0,nano
ELTK,Technology,Electrical Products,17783888.0,nano
ELV,Health Care,Medical Specialities,124226166777.0,large
ELVT,Finance,Finance Companies,55306365.0,micro
ELYM,Health Care,Biotechnology: Pharmaceutical Preparations,66419203.0,micro
ELYS,Consumer Discretionary,Movies/Entertainment,3073044.0,nano
EM,Consumer Discretionary,Other Consumer Services,318757648.0,small
EMAN,Technology,Industrial Machinery/Components,64137590.0,micro
EMBC,Health Care, Medicinal Chemicals and Botanical Products ,2032374188.0,medium
EMBK,Technology,Computer Software: Prepackaged Software,68157650.0,micro
EMBKW,Technology,Computer Software: Prepackaged Software,0.0,nano
EMCF,Finance,Major Banks,89195263.0,micro
EMCG,Finance,Business Services,98631444.0,micro
EMCGU,Finance,Business Services,0.0,nano
EMCGW,Finance,Business Services,0.0,nano
EMD,Finance,Finance/Investors Services,541611648.0,small
EME,Industrials,Engineering & Construction,7032008838.0,medium
EMF,Finance,Finance/Investors Services,196279967.0,micro
EMKR,Technology,Semiconductors,50692372.0,micro
EML,Industrials,Industrial Specialties,130082524.0,micro
EMLD,Industrials,Consumer Electronics/Appliances,344261034.0,small
EMLDU,Industrials,Consumer Electronics/Appliances,0.0,nano
EMLDW,Industrials,Consumer Electronics/Appliances,0.0,nano
EMN,Industrials,Major Chemicals,10358768124.0,large
EMO,Finance,Investment Managers,377883909.0,small
EMP,,,0.0,nano
EMR,Industrials,Industrial Machinery/Components,56902659323.0,large
EMX,,,202392858.0,micro
ENB,Energy,Oil & Gas Production,80405574522.0,large
ENBA,Energy,Oil & Gas Production,0.0,nano
ENCP,Energy,Industrial Machinery/Components,155141011.0,micro
ENCPW,Energy,Industrial Machinery/Components,0.0,nano
ENER,Industrials,Consumer Electronics/Appliances,261249750.0,micro
ENERW,Industrials,Consumer Electronics/Appliances,0.0,nano
ENFN,Technology,Computer Software: Prepackaged Software,658816940.0,small
ENG,Consumer Discretionary,Military/Government/Technical,30613108.0,nano
ENIC,Utilities,Electric Utilities: Central,2849662157.0,medium
ENJ,Utilities,Power Generation,0.0,nano
ENLC,Utilities,Natural Gas Distribution,5616849983.0,medium
ENLV,Health Care,Biotechnology: Pharmaceutical Preparations,55740012.0,micro
ENO,,,0.0,nano
ENOB,Health Care,Biotechnology: Pharmaceutical Preparations,72541455.0,micro
ENOV,Industrials,Fluid Controls,2991228268.0,medium
ENPH,Technology,Electrical Products,45235364762.0,large
ENR,Industrials,Metal Fabrications,2499498922.0,medium
ENS,Consumer Discretionary,Telecommunications Equipment,3225535003.0,medium
ENSC,Health Care,Biotechnology: Pharmaceutical Preparations,2514934.0,nano
ENSG,Health Care,Hospital/Nursing Management,5295417965.0,medium
ENSV,Energy,Oilfield Services/Equipment,25741236.0,nano
ENTA,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,925280375.0,small
ENTF,Finance,Business Services,391932000.0,small
ENTFW,Finance,Business Services,0.0,nano
ENTG,Technology,Semiconductors,10892937745.0,large
ENTX,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),11427367.0,nano
ENTXW,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),0.0,nano
ENV,Technology,EDP Services,3366042114.0,medium
ENVA,Finance,Finance: Consumer Services,1237318850.0,small
ENVB,Health Care,Biotechnology: Pharmaceutical Preparations,5070981.0,nano
ENVX,Industrials,Industrial Machinery/Components,1783130025.0,small
ENX,Finance,Finance/Investors Services,169015729.0,micro
ENZ,Health Care,Medical Specialities,61387772.0,micro
EOCW,Finance,Business Services,763398750.0,small
EOD,Finance,Investment Managers,203244398.0,micro
EOG,Energy,Oil & Gas Production,73969959231.0,large
EOI,Finance,Finance/Investors Services,645100415.0,small
EOLS,Health Care, Medicinal Chemicals and Botanical Products ,395413387.0,small
EOS,Finance,Trusts Except Educational Religious and Charitable,868879599.0,small
EOSE,Technology,Electronic Components,80028759.0,micro
EOSEW,Technology,Electronic Components,0.0,nano
EOT,Finance,Trusts Except Educational Religious and Charitable,266873651.0,micro
EP,Energy,Oil & Gas Production,269571871.0,micro
EPAC,Industrials,Industrial Machinery/Components,1349550183.0,small
EPAM,Technology,EDP Services,20407510947.0,large
EPC,Consumer Discretionary,Package Goods/Cosmetics,2054137038.0,medium
EPD,Utilities,Natural Gas Distribution,52953366255.0,large
EPHY,Industrials,Consumer Electronics/Appliances,514191750.0,small
EPHYU,Industrials,Consumer Electronics/Appliances,0.0,nano
EPHYW,Industrials,Consumer Electronics/Appliances,0.0,nano
EPIX,Health Care,Pharmaceuticals and Biotechnology,86735448.0,micro
EPM,Energy,Oil & Gas Production,233655075.0,micro
EPOW,Consumer Discretionary,Business Services,82904640.0,micro
EPR,Real Estate,Real Estate Investment Trusts,3085615828.0,medium
EPRT,Real Estate,Real Estate Investment Trusts,3325931742.0,medium
EPSN,,,154514129.0,micro
EQ,Health Care,Biotechnology: Pharmaceutical Preparations,41909542.0,nano
EQBK,Finance,Finance: Consumer Services,550979218.0,small
EQC,Real Estate,Real Estate Investment Trusts,2777289036.0,medium
EQH,,,11071667680.0,large
EQHA,Industrials,Consumer Electronics/Appliances,277199496.0,micro
EQIX,Real Estate,Real Estate Investment Trusts,65094086234.0,large
EQNR,Energy,Integrated oil Companies,116020067415.0,large
EQR,Real Estate,Real Estate Investment Trusts,24160356556.0,large
EQRX,Health Care,Biotechnology: Pharmaceutical Preparations,1191777430.0,small
EQRXW,Health Care,Biotechnology: Pharmaceutical Preparations,0.0,nano
EQS,Finance,Finance/Investors Services,22440122.0,nano
EQT,Energy,Oil & Gas Production,13878009449.0,large
EQX,,,1113457411.0,small
ERAS,Health Care,Biotechnology: Pharmaceutical Preparations,592230221.0,small
ERC,Finance,Finance/Investors Services,275077915.0,micro
ERES,Industrials,Consumer Electronics/Appliances,185274117.0,micro
ERESW,Industrials,Consumer Electronics/Appliances,0.0,nano
ERF,,,3840840000.0,medium
ERH,Finance,Finance/Investors Services,108068949.0,micro
ERIC,Technology,Computer Software: Prepackaged Software,21737680000.0,large
ERIE,Finance,Specialty Insurers,14170554228.0,large
ERII,Technology,Industrial Machinery/Components,1239190794.0,small
ERJ,Industrials,Aerospace,1933846620.0,small
ERNA,Health Care,Biotechnology: Pharmaceutical Preparations,21584965.0,nano
ERO,,,1271933781.0,small
ERYP,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),15470807.0,nano
ES,Utilities,Electric Utilities: Central,29902191664.0,large
ESAB,Industrials,Office Equipment/Supplies/Services,2856039615.0,medium
ESAC,Finance,Business Services,356040000.0,small
ESCA,Consumer Discretionary,Recreational Games/Products/Toys,134545029.0,micro
ESE,Telecommunications,Telecommunications Equipment,2334356915.0,medium
ESEA,Consumer Discretionary,Marine Transportation,136096065.0,micro
ESGR,Finance,Property-Casualty Insurers,3937728828.0,medium
ESGRO,Finance,Property-Casualty Insurers,0.0,nano
ESGRP,Finance,Property-Casualty Insurers,0.0,nano
ESI,Industrials,Industrial Specialties,4594783777.0,medium
ESLT,Industrials,Military/Government/Technical,7457365123.0,medium
ESM,Finance,Major Banks,385594209.0,small
ESMT,Technology,EDP Services,2841325854.0,medium
ESNT,Finance,Property-Casualty Insurers,4106886327.0,medium
ESOA,Industrials,Water Sewer Pipeline Comm & Power Line Construction,45834759.0,nano
ESP,Technology,Industrial Machinery/Components,35539624.0,nano
ESPR,Health Care,Biotechnology: Pharmaceutical Preparations,428838389.0,small
ESQ,Finance,Commercial Banks,339663699.0,small
ESRT,Real Estate,Real Estate Investment Trusts,1149317442.0,small
ESS,Real Estate,Real Estate Investment Trusts,14306707223.0,large
ESSA,Finance,Banks,221628740.0,micro
ESTA,Health Care,Industrial Specialties,1721489365.0,small
ESTC,Technology,Computer Software: Prepackaged Software,5743012834.0,medium
ESTE,Energy,Oil & Gas Production,1408370131.0,small
ET,Utilities,Natural Gas Distribution,36413121806.0,large
ETB,Finance,Trusts Except Educational Religious and Charitable,407140563.0,small
ETD,Consumer Discretionary,Home Furnishings,665623249.0,small
ETG,Finance,Investment Managers,1216574194.0,small
ETJ,Finance,Finance Companies,543402327.0,small
ETN,Industrials,Industrial Machinery/Components,64172872000.0,large
ETNB,Health Care,Biotechnology: Pharmaceutical Preparations,474677094.0,small
ETO,Finance,Investment Managers,365809479.0,small
ETON,Health Care,Biotechnology: Pharmaceutical Preparations,78420815.0,micro
ETR,Utilities,Electric Utilities: Central,24987533037.0,large
ETRN,Energy,Oilfield Services/Equipment,3150645680.0,medium
ETSY,Consumer Discretionary,Catalog/Specialty Distribution,16594628361.0,large
ETV,Finance,Trusts Except Educational Religious and Charitable,1390959245.0,small
ETW,Finance,Investment Managers,892102562.0,small
ETWO,Technology,Computer Software: Prepackaged Software,1728896232.0,small
ETX           ,Finance,Finance Companies,200515396.0,micro
ETY,Finance,Finance Companies,1800569882.0,small
EUCR,Finance,Business Services,41892348.0,nano
EUDA,Finance,Business Services,30871497.0,nano
EURN,Consumer Discretionary,Marine Transportation,3785459060.0,medium
EVA,,,3831799784.0,medium
EVAX,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),46876849.0,nano
EVBG,Technology,Retail: Computer Software & Peripheral Equipment,1256857542.0,small
EVBN,Finance,Major Banks,206497428.0,micro
EVC,Consumer Discretionary,Advertising,461256090.0,small
EVCM,Technology,EDP Services,1280923671.0,small
EVE,Finance,Business Services,352317463.0,small
EVER,Technology,EDP Services,378146340.0,small
EVEX,Industrials,Aerospace,2024423286.0,medium
EVF,Finance,Trusts Except Educational Religious and Charitable,92955942.0,micro
EVG,Finance,Investment Managers,144017491.0,micro
EVGBC,Finance,Investment Managers,0.0,nano
EVGN,Industrials,Agricultural Chemicals,29469400.0,nano
EVGO,Consumer Discretionary,Catalog/Specialty Distribution,384248882.0,small
EVGOW,Consumer Discretionary,Catalog/Specialty Distribution,0.0,nano
EVGRW,Finance,Business Services,0.0,nano
EVH,Health Care,Managed Health Care,2848525665.0,medium
EVI,Industrials,Industrial Machinery/Components,308511407.0,small
EVK,Consumer Discretionary,Apparel,9390052.0,nano
EVLMC,Finance,Investment Managers,0.0,nano
EVLO,Health Care, Medicinal Chemicals and Botanical Products ,212652320.0,micro
EVLV,Technology,Security Systems Services,446886850.0,small
EVLVW,Technology,Security Systems Services,0.0,nano
EVM,Finance,Finance/Investors Services,221069533.0,micro
